fixed_rate,max_loops,fixed_ratio,reserve_pct,n_epochs,total_apr,avg_fixed_apr,avg_var_apr,min_var_apr,max_var_apr,fixed_hit,shortfalls,var_positive,max_ltv,avg_leverage,avg_spread,delev,emerg,reserve_final,tvl_growth,protocol_fees,total_gas,gas_pct_of_yield
0.05,3,0.7,0.05,55,11.009054003929352,4.999999999999997,19.70913724453198,6.503832312831205,32.041187998685736,100.0,0,100.0,0.6962750312531216,3.09253204644923,2.83255339713977,0,0,52219.537472436954,0.0,116043.41660541548,1943.7351668305748,0.16750068411376517
0.05,3,0.7,0.1,55,11.009054003929352,4.999999999999997,18.05777914394258,5.547490261278683,29.740774595246133,100.0,0,100.0,0.6962750312531216,3.09253204644923,2.83255339713977,0,0,104439.07494487391,0.0,116043.41660541548,1943.7351668305748,0.16750068411376517
0.05,3,0.8,0.03,55,11.009054003929352,4.999999999999997,28.054520727151626,7.829553700178319,46.942030040092384,100.0,0,100.0,0.6962750312531216,3.09253204644923,2.83255339713977,0,0,31331.72248346217,0.0,116043.41660541548,1943.7351668305748,0.16750068411376517
0.05,3,0.8,0.05,55,11.009054003929352,4.999999999999997,27.063705866797978,7.25574846924681,45.561781998028636,100.0,0,100.0,0.6962750312531216,3.09253204644923,2.83255339713977,0,0,52219.537472436954,0.0,116043.41660541548,1943.7351668305748,0.16750068411376517
0.05,3,0.8,0.1,55,11.009054003929352,4.999999999999997,24.586668715913873,5.821235391918027,42.11116189286921,100.0,0,100.0,0.6962750312531216,3.09253204644923,2.83255339713977,0,0,104439.07494487391,0.0,116043.41660541548,1943.7351668305748,0.16750068411376517
0.05,3,0.9,0.03,55,11.009054003929352,4.999999999999997,51.10904145430325,10.659107400356637,88.88406008018478,100.0,0,100.0,0.6962750312531216,3.09253204644923,2.83255339713977,0,0,31331.72248346217,0.0,116043.41660541548,1943.7351668305748,0.16750068411376517
0.05,3,0.9,0.05,55,11.009054003929352,4.999999999999997,49.12741173359594,9.51149693849362,86.12356399605726,100.0,0,100.0,0.6962750312531216,3.09253204644923,2.83255339713977,0,0,52219.537472436954,0.0,116043.41660541548,1943.7351668305748,0.16750068411376517
0.05,3,0.9,0.1,55,11.009054003929352,4.999999999999997,44.17333743182775,6.642470783836055,79.22232378573844,100.0,0,100.0,0.6962750312531216,3.09253204644923,2.83255339713977,0,0,104439.07494487391,0.0,116043.41660541548,1943.7351668305748,0.16750068411376517
0.05,4,0.5,0.03,55,12.449267087557118,4.999999999999997,16.736420334874722,7.318408058058025,25.491888979648607,100.0,0,100.0,0.7432666449874554,3.60109706394196,2.83255339713977,0,0,35430.56300483401,0.0,131224.30742531113,1974.5964309751855,0.15047489826525204
0.05,4,0.5,0.05,55,12.449267087557118,4.999999999999997,16.288246719722668,7.0644202630465225,24.863190237800183,100.0,0,100.0,0.7432666449874554,3.60109706394196,2.83255339713977,0,0,59050.93834139002,0.0,131224.30742531113,1974.5964309751855,0.15047489826525204
0.05,4,0.5,0.1,55,12.449267087557118,4.999999999999997,15.167812681842527,6.429450775517756,23.29144338317912,100.0,0,100.0,0.7432666449874554,3.60109706394196,2.83255339713977,0,0,118101.87668278004,0.0,131224.30742531113,1974.5964309751855,0.15047489826525204
0.05,4,0.7,0.03,55,12.449267087557118,4.999999999999997,24.560700558124545,8.86401343009671,39.15314829941434,100.0,0,100.0,0.7432666449874554,3.60109706394196,2.83255339713977,0,0,35430.56300483401,0.0,131224.30742531113,1974.5964309751855,0.15047489826525204
0.05,4,0.7,0.05,55,12.449267087557118,4.999999999999997,23.813744532871116,8.44070043841087,38.10531706300031,100.0,0,100.0,0.7432666449874554,3.60109706394196,2.83255339713977,0,0,59050.93834139002,0.0,131224.30742531113,1974.5964309751855,0.15047489826525204
0.05,4,0.7,0.1,55,12.449267087557118,4.999999999999997,21.946354469737553,7.38241795919626,35.485738971965205,100.0,0,100.0,0.7432666449874554,3.60109706394196,2.83255339713977,0,0,118101.87668278004,0.0,131224.30742531113,1974.5964309751855,0.15047489826525204
0.05,4,0.8,0.03,55,12.449267087557118,4.999999999999997,34.34105083718682,10.796020145145068,56.229722449121525,100.0,0,100.0,0.7432666449874554,3.60109706394196,2.83255339713977,0,0,35430.56300483401,0.0,131224.30742531113,1974.5964309751855,0.15047489826525204
0.05,4,0.8,0.05,55,12.449267087557118,4.999999999999997,33.22061679930669,10.161050657616308,54.65797559450047,100.0,0,100.0,0.7432666449874554,3.60109706394196,2.83255339713977,0,0,59050.93834139002,0.0,131224.30742531113,1974.5964309751855,0.15047489826525204
0.05,4,0.8,0.1,55,12.449267087557118,4.999999999999997,30.419531704606335,8.573626938794394,50.72860845794781,100.0,0,100.0,0.7432666449874554,3.60109706394196,2.83255339713977,0,0,118101.87668278004,0.0,131224.30742531113,1974.5964309751855,0.15047489826525204
0.05,4,0.9,0.03,55,12.449267087557118,4.999999999999997,63.68210167437365,16.59204029029014,107.45944489824308,100.0,0,100.0,0.7432666449874554,3.60109706394196,2.83255339713977,0,0,35430.56300483401,0.0,131224.30742531113,1974.5964309751855,0.15047489826525204
0.05,4,0.9,0.05,55,12.449267087557118,4.999999999999997,61.441233598613366,15.32210131523262,104.31595118900097,100.0,0,100.0,0.7432666449874554,3.60109706394196,2.83255339713977,0,0,59050.93834139002,0.0,131224.30742531113,1974.5964309751855,0.15047489826525204
0.05,4,0.9,0.1,55,12.449267087557118,4.999999999999997,55.83906340921268,12.14725387758879,96.45721691589566,100.0,0,100.0,0.7432666449874554,3.60109706394196,2.83255339713977,0,0,118101.87668278004,0.0,131224.30742531113,1974.5964309751855,0.15047489826525204
